article	unit_type	is_adct	confidence	pt	nhe
57	paragrafo_unico_roman	False	1.0	pelo Presidente do Senado Federal, em caso de decretação de estado de defesa ou de intervenção federal, de pedido de autorização para a decretação de estado de sítio e para o compromisso e a posse do Presidente e do Vice-Presidente da República;.	Prezidẽti du Senadu Federau rupí, manũgaára decretasãu tetamirita tasúãtisa reséwa u federau uwikéarã utumai, purãdusáwá auturizasãu umuyarã dekretasãu tetãma mirita rẽdamiritarupí asui urikútê umuyã asui Prezidẽti uwikesá asui sumuaára Prezidẽti da Republika;  “Mundu sa Turusu” waá, ũbêuwa mayé míra itá uikú arãma purãga iké braziu upé       75.
57	paragrafo_unico_roman	False	1.0	II – pelo Presidente da República, pelos Presidentes da Câmara dos Deputados e do Senado Federal ou a requerimento da maioria dos membros de ambas as Casas, em caso de urgência ou interesse público relevante, em todas as hipóteses deste inciso com a aprovação da maioria absoluta de cada uma das Casas do Congresso Nacional.	II - Prezidẽti da Republika rupí, Prezidẽti da Kâmaára Deputadu-itá asui kuá Sedadu Federau tarupí u kuá siíyawáita imiírasaita purãdusáita mukũi ukaita suiwa, manũga ramẽ kutaárawáá u mãramẽ miíra-itá publiku puraita taputari, payẽma aikuwa ike kuá ĩsizu upé aikué ramẽ siíyawáita tapruvari kuá uka Kũgresu Nasiunau tasúi.
58	caput	False	1.0	O Congresso Nacional e suas Casas terão comissões permanentes e temporárias, constituídas na forma e com as atribuições previstas no respectivo regimento ou no ato de que resultar sua criação.	Kuá Kũgresu Nasiunau asui sukaita tarikuté tarikú kumisãuita airamawáita asui kutaárawá rupíãtu, ũbeusa yumuyã arã asui kuá ũbeusa rupí uikúwa irejimẽtu rupí u kuá yumuyã rewa usú uikú rupí.
60	caput_roman	False	1.0	de um terço, no mínimo, dos membros da Câmara dos Deputados ou do Senado Federal;.	yepésa tersu, kuáirasa, imiíra-itásui kuá Kâmaára Deputadu-itá u Senadu Federau sui;.
60	caput_roman	False	1.0	II – do Presidente da República;.	II - Prezidẽti da Republika sui;.
60	caput_roman	False	1.0	III – de mais da metade das Assembleias Legislativas das unidades da Federação, manifestando-se, cada uma delas, pela maioria relativa de seus membros.	III – turusúpi xĩga isui kuá Yaátirisáwású Lejislativaita uikúwaitá Federasãu kuára upé, tuyumanifestai waitá, yepéyepé tasúiwa, siíyawáita rupí SESEWÁRA kuá imiíra-itá.
61	caput	False	1.0	A iniciativa das leis complementares e ordinárias cabe a qualquer membro ou Comissão da Câmara dos Deputados, do Senado Federal ou do Congresso Nacional, ao Presidente da República, ao Supremo Tribunal Federal, aos Tribunais Superiores, ao Procurador-Geral da República e aos cidadãos, na forma e nos casos previstos nesta Constituição.	Yupirusaita muyã ley-itá kũplemẽtaisaita asui urdinaria rikute payẽ awá imiíraitá supé u Deputadu-itá taKamaára Kumisãu supé, Senadu Federau yui u Kũgressu Nasiunau, Prezidẽti da Republika supé, Turusú piri waá Tribunau Federau supé, Tribunais Iwatépiriwaitá supé, Prukuradu Gerau da Republika supé asui yui sidadãu tasúpé, na furma asui maã ramẽ aikuéwa kuá mũdusáwa turusúwa upé.
62	paragrafo_unico	False	1.0	Se a medida provisória não for apreciada em até quarenta e cinco dias contados de sua publicação, entrará em regime de urgência, subsequentemente, em cada uma das Casas do Congresso Nacional, ficando sobrestadas, até que se ultime a votação, todas as demais deliberações legislativas da Casa em que estiver tramitando.	Sã kutaárawáita rupíãtu bẽusa ũba ramẽ usú tama seésé ate irũdi mukũi pu pu aáraita rupí yupirusa yupapari mairamẽ usúwa yumusúpisa, uwiké kuri regime kutaárawá upé, sũdekitíxĩga, kada yepésa Ukaita Kũgresu Nasiunau tasúi, tarikuté kuri tapitu, ate mairamẽ tabawá vutasãu, payẽ amũita deliberasũes lejilastivas Uka yaára maã uyatimana waiku.  “Mundu sa Turusu” waá, ũbêuwa mayé míra itá uikú arãma purãga iké braziu upé           79
62	paragrafo_unico	False	1.0	Aprovado projeto de lei de conversão alterando o texto original da medida provisória, esta manter-se-á integralmente em vigor até que seja sancionado ou vetado o projeto.	Tapruvari prujetu de ley kũversãu yumutirikawá yũpinimasa supiwa rupí kuá medida pruvisuria sui, urikútê uikú ĩtegraumẽti kirĩba ate usú sãsiunado u vetadu prujetu.
63	caput_roman	False	1.0	nos projetos de iniciativa exclusiva do Presidente da República, ressalvado o disposto no art. 166, §§ 3o e 4o;.	prujetupé yupirúwa-itá uúriwa Prezidẽti da Republika sui, ũbeuwa seswára kuá art. 166, § 3º asui § 4º upé;.
63	caput_roman	False	1.0	II – nos projetos sobre organização dos serviços administrativos da Câmara dos Deputados, do Senado Federal, dos Tribunais Federais e do Ministério Público.	II – prujetu taupé seésé kuá urganizasãu muraákísa adiministrativus Kâmaára Deputadu-itá yaára, Senadu Federau yaára yui, Tribunais Federau yaára asui Ministeriu Publiku yaára teyuiri.
64	caput	False	1.0	A discussão e votação dos projetos de lei de iniciativa do Presidente da República, do Supremo Tribunal Federal e dos Tribunais Superiores terão início na Câmara dos Deputados.	Yupũgitasa asui vutaisa seésé kuá prujetu de ley yupirusaita Prezidẽti da Republika sui, Turusú piri waá tribunau Federau sui asui kuá Tribunais Supériures tasúi urikútê yupiru Kâmaára Deputadu-itá sui.
65	caput	False	0.8	O projeto de lei aprovado por uma Casa será revisto pela outra, em um só turno de discussão e votação, e enviado à sanção ou promulgação, se a Casa revisora o aprovar, ou arquivado, se o rejeitar.	Kuá purujetu leyyaára yuapuruvari yepé Uka rupí usú yumiãkuta amũ rupí, yepésawá upé purῖgitasáwa asui yuvuturisá, asui yumũdu usú yumusúpi aárama asui yupaárawásá kití u yumusãi aárama, sa aiteyã Uka umaãwana asui apruvari, u umukaáturu, tiramẽ uputariwa yawé.      Ũbeusawá yepẽtu.
66	caput	False	1.0	A Casa na qual tenha sido concluída a votação enviará o projeto de lei ao Presidente da República, que, aquiescendo, o sancionará.  50                                                     Constituição da República Federativa do Brasil.	Uka mamẽ yũbawa kuá vutarisá urikútê umũdu kuá purujetu Umũdusaára Tetãmawású, aé uputari ramẽ, usãsiunari aé.
66	paragrafo_unico	False	1.0	Esgotado sem deliberação o prazo estabelecido no § 4o, o veto será colocado na ordem do dia da sessão imediata, sobrestadas as demais proposições, até sua votação final.	Upawá ramẽwana mamẽaárama yudeliberari kuá §4º, usú yũburi kuá vetu usaru aárama sesãu ára kutaára, yumiakũta pawána, usika ipasawá yuvutarisa kití.
68	caput	False	1.0	As leis delegadas serão elaboradas pelo Presidente da República, que deverá solicitar a delegação ao Congresso Nacional.	Kuá ipitáwa-ita kuá tetãma miri kilumbula ta yaára-ita upé taikú pukusá ta iwí upé istatu urikútê umeẽ papéra SESEWÁRA urekuyẽseri waá ta iwí áaápewaára arã ta uikú.  190                “Mundu sa Turusu” waá, ũbêuwa mayé míra itá uikú arãma purãga iké braziu upé           2020 AKAYU RAMẼKUERA UYUMUYÃ DEKRETU             SESEWÁRA KUÁ COVID-19 YAWÉ WA RUPÍ            UYUMUYÃ AÃMŨ ARTIGU-ITA ADCT SUPÉ.
69	caput	False	1.0	As leis complementares serão aprovadas por maioria absoluta.	Kuá ley-ita yumuapiri aárama waitá yuapruvari ssiywa waitá rupí.
69	caput	False	1.0	SEÇÃO IX                  Da Fiscalização Contábil, Financeira e Orçamentária.	SESÃU IX           YUMIAKŨTASÁ KŨTABIU, FINÃSEIRA ASUI USAMẼTARIA.
70	caput	False	0.8	A fiscalização contábil, financeira, orçamentária, operacional e patrimonial da União e das entidades da administração direta e indireta, quanto à legalidade, legitimidade, economicidade, aplicação das subvenções e renúncia de receitas, será exercida pelo Congresso Nacional, mediante controle externo, e pelo sistema de controle interno de cada Poder.	Kuá yumiakũtasá kũtabiu, finãseira, usamẽtaria, mayê yumuyãsáwá asui yupatrimuniũsá Uniyãu yaára asui kuá upurakisaára-ita aápewaára u aápekaátusúiwaára, mairamẽ yumuspisawá, supiriwaá, upiripana aárama, asui yũburi aárama sesewára asu tiramaẽ putari piripana, awá usú umuyã Kũgresu Nasiunau, irupí yã miakũtasa ukaára suiwaára, asui irupí kuá miakũtasa uikúwa ikura upé kuá muiri mũdusaára-ita.    Ũbeusawá Yepẽtu.
71	caput_roman	False	1.0	apreciar as contas prestadas anualmente pelo Presidente da República, mediante parecer prévio que deverá ser elaborado em sessenta dias a contar de seu recebimento;.	umuyã miakũtasa kũta-ita upé akyu rupíwaá Ũmudsawá Tetãmawású, irupí yã mukamẽsawá yumuya waá 60 aára yureberi suiwaára.
71	caput_roman	False	1.0	II – julgar as contas dos administradores e demais responsáveis por dinheiros, bens e valores públicos da administração direta e indireta, incluídas as fundações e sociedades instituídas e mantidas pelo Poder Público federal, e as contas daqueles que derem causa a perda, extravio ou outra irregularidade de que resulte prejuízo ao erário público;.	II - umuyã miakũtasá kũta-ita tayaára kuá mũdusaára asui miakũtasawá kuá dῖyeiru, yãkaátuea wiata asui sipiwasú waitá publiku yaára kuáyẽtu u aápekaátu sui, yumuike yuiri fũdasãu yumuyã waitá asui yumiakũta waitá Mũdusaára Publiku Federau rupí, yasui ta kũta tayaára tãbeu waitá taáperderi, yumũdawá u aikué puxuwerasá puderi wa urúri puxuwerasá ixupé yã muaárakisaára;.
71	caput_roman	False	1.0	III – apreciar, para fins de registro, a legalidade dos atos de admissão de pessoal, a qualquer título, na administração direta e indireta, incluídas as fundações instituídas e mantidas pelo Poder Público, excetuadas as nomeações para cargo de provimento em comissão, bem como a das concessões de aposentadorias, reformas e pensões, ressalvadas as melhorias posteriores que não alterem o fundamento legal do ato concessório;.	III – umuyã miakũtasá, uregistrari aárama, supisawá yumuikésawá purakisaáraita, mayêwa muraákí upé, purakisaára retéwa asui aápekaátu sui, yumuike yuiri fũdasãu yumuyã waitá asui yumiakũta waitá Mũdusaára Publiku rupí, ũba uwiké yumuiké upuraki aárama mũtisa upé, maitepiri kuá yuapusẽtari aárama waitá, uyuiri aáram yumuyã asuu i pẽsaῖita, ũba uwiké kuá umutirika aárama waitá kuá upitásúkasá atu kũdesuriu yaára.
71	caput_roman	False	1.0	IV – realizar, por iniciativa própria, da Câmara dos Deputados, do Senado Federal, de Comissão técnica ou de inquérito, inspeções e auditorias de natureza contábil, financeira, orçamentária, operacional e patrimonial, nas unidades administrativas dos Poderes Legislativo, Executivo e Judiciário, e demais entidades referidas no inciso II;.	IV – yumuyã, irupítũté, Kãmaára Deútadu ita, Senadu Federau, Kumisãu Tekinica u Ĩkeritu, maãsawá aui purãdusáwá sesewára kuá kũtabiu, finãseira, úsamẽtaria,yumuyãsáwá asui patrimonial, marupí yupuraki waá kaitá Puderisá Legislativo, Exekutivu asui Juduciario, asui amũ-ita yũbeuwa ῖsizu II upé.  82                 “Mundu sa Turusu” waá, ũbêuwa mayé míra itá uikú arãma purãga iké braziu upé.
71	caput_roman	False	1.0	V – fiscalizar as contas nacionais das empresas supranacionais de cujo capital social a União participe, de forma direta ou indireta, nos termos do tratado constitutivo;.	V – umiakũta kũta nasiunau-ita ẽpreza suiwaára suprasiunais irũu kuá Uniãuupartisipari, kauyẽtu u aápekaátu sui, yumuyãwaá yepéwasú;.
71	caput_roman	False	1.0	VI – fiscalizar a aplicação de quaisquer recursos repassados pela União mediante convênio, acordo, ajuste ou outros instrumentos congêneres, a Estado, ao Distrito Federal ou a Município;.	VI – yumuyã miakũtasa mayêwa rekusú Uniyãu umusawá Kũveniu rupíwa, yukũtari waitá, yumukaáturu waitá asui amũ muraákí rupiáára-ita, Istadu sui Distritu Federau u município kití;.
71	caput_roman	False	1.0	VII – prestar as informações solicitadas pelo Congresso Nacional, por qualquer de suas Casas, ou por qualquer das respectivas Comissões, sobre a fiscalização contábil, financeira, orçamentária, operacional e patrimonial e sobre resultados de auditorias e inspeções realizadas;.	VII – yumuyã ũbeusawá yupurãduwa Kũgressu Nasiunau sui, mayêwa Uka-ita, u mayêwa yumuatiri sawá sui, sesewára kuá yusikari wa kũtabiu, finãseira, usamẽtaria, upérasiusau asui patrimuniãu asui sesewára kuá auditurial asui sikaisá ita yumuyã waitá.
71	caput_roman	False	1.0	VIII – aplicar aos responsáveis, em caso de ilegalidade de despesa ou irregularidade de contas, as sanções previstas em lei, que estabelecerá, entre outras cominações, multa proporcional ao dano causado ao erário;.	VIII – yumũdu muraákí yaára supé, as aikué puxuwerasá yumpiripanawá upé u kũta upé, kuá Sesãu aikué waitá kau ley upé, usú ũyeẽ aãmuũ mayêaárama yumuyã múta irupí turusúsawá uyawisawá;.
71	caput_roman	False	1.0	IX – assinar prazo para que o órgão ou entidade adote as providências necessárias ao exato cumprimento da lei, se verificada ilegalidade;.	IX - asinari kupukusáwá irupí aárama kuá u ẽtidadi puderi umuyã miakũtasawá irmu kuá ley, sa aikué ramẽ puxuwera sawá;.
71	caput_roman	False	1.0	X – sustar, se não atendido, a execução do ato impugnado, comunicando a decisão à Câmara dos Deputados e ao Senado Federal;.	X – yumuyã mayê, ũba ramẽ yusúãti, kuá umuyãsára kuá atu yuxariwa mikití, yũbeu mayê yumũdu waá Kamaára Deputadu asui Senadu Federaua kití;.
71	caput_roman	False	1.0	XI – representar ao Poder competente sobre irregularidades ou abusos apurados.	XI – yumukamẽ Umũdusaára retéwa supé puxuwerasa reséwaára u yumuyã waitá puxuwera yumukamẽ waitá.
72	caput	False	1.0	A Comissão mista permanente a que se refere o art. 166, § 1o, diante de indícios de despesas não autorizadas, ainda que sob a forma de investimentos não programados ou de subsídios não aprovados, poderá solicitar à autoridade governamental responsável que, no prazo de cinco dias, preste os esclarecimentos necessários.	Kuá Kumisãu Yumunani waá ũbeuwaá sesewára kuá art.166, §1º ũbeuramẽ yugastarisá ũbawa yuaturizari, maitẽtu kuá ũbawa yupurugramari u subzidiu ũbawa yuapuruvari, upuderi yupurãdu mũdusaára tasúi, 5 ára upé, usikari ũbeu purãga sesewára mayê yuputari waá.
73	caput	False	1.0	O Tribunal de Contas da União, integrado por nove Ministros, tem sede no Distrito Federal, quadro próprio de pessoal e jurisdição em todo o território nacional, exercendo, no que couber, as atribuições previstas no art. 96.	Kuá Tribunau Uniyãu Kũta yaára, maẽ aukuewaá 9 Ministru-itá, taikúsawá Distritu Federau upé, muraákísá iyaára asui umũdu iturusúsawá kuá yane retama, umuyã usú, umeẽramẽ kuá yũbeu waitá kuá artigo 96 upé.
